review_date,title,review_text,user_rating,reviewer_name,review_no
"September 20, 2011",La Gloria Cubana  Tapados,  a smooth and delightful cigar that slowed down my intake on other favourite cigars. How come its discontinued and its available in the market though?,3.5,dernaika,2:
"September 7, 2015",La Gloria Cubana  Tainos,"  Great looking cigar from a box of ten circa 2000.  Been aging for a while so I expected great things. One of the most boring and one dimensional cigars I have smoked in a while.  Aroma and taste of hay, then well...hay, and more hay.  Never developed any flavors or strength, which I find odd.  I'll let my next sit for a day and hope for a better result.",3.5,bucketlist,31:
"December 29, 2014",La Gloria Cubana  Tainos,"  LRE DIC9 - A Julieta #2 is a big cigar, thus it must be perfect to keep a connoisseur's attention; and this example does not disappoint. This Partagas-rolled gem portrays the sweeter side of the LGC very well, yet is exceptionally balanced to deliver a lush profile (only 2013 Cohiba Esplendido gives this same feel that can only be described as ""cake."" A modern classic, and the last hurrah for LGC Tainos. Must not be missed.",4.5,mk05,30:
"November 11, 2013",La Gloria Cubana  Tainos,"  Every time I smoke these, there is a sense of meeting an old friend and a reminder that I need more Tainos. Fruit on earth base mixed with nostalgia. A classic!",5.0,bonvivant,29:
"September 10, 2013",La Gloria Cubana  Tainos,have smoked one that i kept for four years in my humidor and it was sublime.only a little draw problem at the last third.it is one of the smokes which i would want to experience every day...,5.0,kamaz,28:
"April 21, 2013",La Gloria Cubana  Tainos,"  Do not waste your money on anything, but regular production LGCs, Tainos from 2009 are classics",5.0,bonvivant,27:
"June 23, 2007",La Gloria Cubana  Sabrosos,"Bought one of these at La Casa Del Habano aged for 5 years with a box date of May 2002. First off after I lit it the cigar the wrapper started to peel off. Terrible construction. I tried to not let it bother me so I continued to smoke it anyway. Flavors reminded me of fruits, almost like grapes. Personally I found it way too mild for my tastes. The aftertaste is hard to describe, but I didn't like it. I ended up giving it to a friend after only smoking it for about five mintues. He liked the flavors but found the aftertaste was gross. Bottom line is if you like an extremely mild cigar with fruit like flavors, you'll like it. I felt like it was just one big flavored cigarillo, but maybe that's just me.",0.5,cigar-are-good,7:
"August 28, 2005",La Gloria Cubana  Sabrosos,"I finally found a box of these gems, from 2000. Lighter body than the Med d line. A light floral bouquet of flavors with a hint of spice towards the end",4.5,habanohal,6:
"January 31, 2005",La Gloria Cubana  Sabrosos,"A cigar for serious aging, and one which was discontinued in 2001 I believe. Stock up while you can. A smooth taste, similar to the Tainos of ERM, and the same maker, but with a leathery silken finish reminiscent of many Churchills at age 5-10 years. Good to go with an aged brandy. Full of flowery, peppery, vanilla after tones. Construction good, although fans of round rolled bundles will be dissapointed.",4.0,peter-m-tokyo1,5:
"January 30, 2005",La Gloria Cubana  Sabrosos,"Very nice, very underrated smoke.  While on a trip to Cuba last March I smoked the best of everything the LCDH's had to offer. This cigar was one of the better that I had that week.  Medium-bodied with a fruity-sweet flavor and aroma.",4.0,biff-pocoroba,4:
"December 7, 2004",La Gloria Cubana  Sabrosos,Very nice.. smooth,4.5,bob,3:
"January 11, 2017",La Gloria Cubana  Medaille d'Or No. 3,  Hard to believe- they are 15 years old and the flavors just start to kick in - 5-15 years down the road people will be dreaming about those. Absolutely amazing experience. Highly recommended,5.0,bonvivant,32:
"January 19, 2015",La Gloria Cubana  Medaille d'Or No. 3,"  This beautiful, delicate cigar is like sipping honeysuckle from the vine, sweet, floral, and fruity. It has a touch of citrus peel. Must be stored and smoked with humidity low enough to allow a proper burn, and must be sipped gently. I'm finishing my third box of these and will miss them very much when they are gone. Very rare that I would score a cigar at 10 but this deserves it.",5.0,professor-twain,31:
"October 14, 2014",La Gloria Cubana  Medaille d'Or No. 3,Last had one in Hong Kong in March 2013....i left the city with two more sticks and i am enjoying one right now in a calm misty NYC fall evening.   I cant believe how smooth this cigar is taste and draw.  Great draw despite the thin shape.  15 years has done wonders but the flavor seems to be mellowing so enjoy it now if you can!!,4.5,shen2389,30:
"October 20, 2013",La Gloria Cubana  Medaille d'Or No. 3,"  After a 2007 Punch Churchill the LGC No.3 is the ideal ""second cigar"" giving a full spicy complex cuban classic taste. Happy to have a number of 2002 boxes waiting...",5.0,purissimo,29:
"July 30, 2013",La Gloria Cubana  Medaille d'Or No. 3,"  sigaro veramente speciale, ho trovato un box da 25 meraviglioso, conservato in modo superbo da tabaccai veramente professionali e appassionati, lo sto fumando ora, sono al segundo tercio, bevo un ottimo metodo classico freschissimo, il fruttato del sigaro e i suoi profumi floreali si fondono perfettamente con il bouquet di questo vino ben fatto...sono momenti da ricordare",0.0,goethe66,28:
"August 26, 2016",La Gloria Cubana  Medaille d'Or No. 4,"A gourgeous cigar - lots of cocoa powder flavours and, I would almost bet, some slight vanilla. Rich and complex, this cigar offers a high quality 50 min smoke. Perfect draw.",4.5,heinrich,40:
"May 13, 2016",La Gloria Cubana  Medaille d'Or No. 4,"The best smoke I ever had. Fruits and flowers all along the smoke, on a woody and honey base, medium in strenght, the perfect size, not too long in time but not too short, this was absolutely perfect from start to finish, with an excellent price! 9/10",4.5,petit-nyctale,39:
"April 16, 2016",La Gloria Cubana  Medaille d'Or No. 4,  Just purchased a box from May2014 and have smoked two. Just like the last box I had about 20 years ago - a lot fuller and more complex than expected. Must remind myself to gently sip on these and they are splendid. Excellent draw and great aroma. Loving smaller ring gauge smokes at the moment especially when they draw well. These have some fruit and honey on the palate and an intoxicating aroma in the room.,4.5,ian,38:
"November 18, 2015",La Gloria Cubana  Medaille d'Or No. 4,"  Excellent cigar with loads of deep, rich tobacco flavor with floral overtones.. Even burning. Fine Draw. Lots of smoke. One of my favorites",5.0,miskis,37:
"November 3, 2015",La Gloria Cubana  Medaille d'Or No. 4," Box code ULA ABR 2015.I bought a few boxes, they smell well.I smoked one piece. They are young now, but not bland. Surprisingly moderate to strong with a growing taste.They remind me more young SLR or RASS, strong coffee beens taste. We'll see in a few years. it pays to wait 4-5 years.",0.0,kml,36:
"January 16, 2017",La Gloria Cubana  Medaille d'Or No. 2,  Yes to BonVivant another most splendid favourite of mine discontinued - anyone know why so many disappearing? IMO way too many giant ring size now introduced and not enough Dalias or corona extras around.,5.0,ian,51:
"January 11, 2017",La Gloria Cubana  Medaille d'Or No. 2,"  So sad - another La Gloria Cubana discontinued - amazing is not the word, ridiculous is more like it - stick with MAR-MAY 2013 codes and you will not regret it. Anything after that is your own risk. The cigar is simply brilliant - MUR MAY13",5.0,bonvivant,50:
"December 16, 2016",La Gloria Cubana  Medaille d'Or No. 2,"Very creamy cigar with some spices, cinamon and hints of orange fruit. Complex flavours with evolutions between thirds. Draw imperfect until the end of first third and afterwards great. Light to medium cigar of 90-100 minutes duration. A must !!!",4.5,heinrich,49:
"November 30, 2015",La Gloria Cubana  Medaille d'Or No. 2,"  2007 La Gloria Cubana Medaille d'Or No. 2. Just checking in to see how these are coming along. The verdict: Good, but not yet great. If I hadn't smoked a couple of boxes of 2002's, I would be impressed by the full bodied complexity. Pepper and spice with a fruity accompaniment. Unfortunately, the former elements overshadowed the latter. It showed too much of it's Partagas 898V heritage. These will take many years to mature into the delightful spicy and aromatic fruit salad that characterizes a vintage LGC. But the makings are all there, in spades. 
",4.0,shrink,48:
"July 30, 2015",La Gloria Cubana  Medaille d'Or No. 2,"  I've been trying to get a box of these for ages as they used to be one of my favourites - finally did - had to spend a little more than I wanted to as my usual supplier doesn't ever seem to have them...arrived today and nearly finished my second. Excellent appearance, construction, draw; to start with not bad but wow these become amazing at the halfway point and continue to become sublime by the end. I am already dreaming about how these will be with a little rest after there journey in the post.",4.5,ian,47:
"October 11, 2012",La Flor de Cano  Short Robusto,"  Bought a box on the back of a lot of hype, and well worth it!
Great looking, dark smooth wrapper with a wonderful wet barnyard aroma. Smoot and rich with a touch of spice opening. Fairly punchy with a rich tobacco taste which builds. Glad I bought a box! Great as a short(ish) smoke, top draw!",5.0,tomothebuilder,2:
"October 27, 2016",La Gloria Cubana  Medaille d'Or No. 1,  had one not tool long ago from a box code 00. they are again well and still got some strenght to them still. very complex but medium at best until the last inch where it amps up the strenght. if you take your time with these your heading for a great 2 hour journey!!! 9.5,4.5,loganx,33:
"October 9, 2015",La Gloria Cubana  Medaille d'Or No. 1,"  Perfet fruit spicy cigar.Perfect draw, good looking, elegant. One of the best I've had.",5.0,kml,32:
"August 22, 2015",La Gloria Cubana  Medaille d'Or No. 1,  An excellent cigar and a unique size....  Perfect draw and fruity - spicy - woody tastes... Unfortunately discontinued cigar... Maybe the best cuban cigar ever!,5.0,haris-georgiou,31:
"October 21, 2012",La Gloria Cubana  Medaille d'Or No. 1,"  Although 02 examples are fantastic right now, it can benefit from a bit more aging for another few years - Classics in the making.",5.0,bonvivant,29:
"August 15, 2016",La Gloria Cubana  Inmensos,"  The draw was loose at first, but once I got the hang of it and stopped with the overheating problems, it was a serious smoke. Balanced bouquet that is both pleasantly bitter and extremely aromatic. Skins of nuts, flowers, toast, cedar. Aromatic yet masculine. Quite tannic -- needs time. Comparable to Behike, IMO. 

What a difference it makes to the draw storing these smokes at 62%. I gave it four days at 69%, but I'm not sure it made it all the way back up. It is a massive cigar.",4.5,mjmmm,12:
"October 20, 2015",La Gloria Cubana  Inmensos,"  The box date confuses me a bit. I thought that these were only made in 2010, and I haven't been able to find anything about later production runs. My guess is that this is part of the Habanos trend to age some cigars in factory and then stamp them again when they ship them out. 

Some of these do have draw issues, so I recommend using a punch, which pretty much eliminates that possibility. 

One of the most intriguingly aromatic cigars I've had the pleasure of smoking. Woodsy, flowery, sweet and spicy. Somewhat potpourri-like. It has a bouquet like a great wine. On the way home in my car, I habitually smelled the lingering aromas on my fingers. 

The burn and ash were perfect. As I stated above, the draw is lovely if you use a punch. 

Overall, an extremely aesthetically pleasing experience. It's not a 10 quite yet, but I believe that it will reach that level some time in the next few years.",4.5,mjmmm,11:
"September 20, 2015",La Gloria Cubana  Inmensos,Very easy cigar perfect draw /smooth / burns evenly ! You really can sit back and enjoy and relax with this one,4.0,elias,10:
"July 22, 2015",La Gloria Cubana  Inmensos,"  Perfect draw, construction and burn. Overall flavor profile contains figs, dates, molasses, dark chocolate, anise, and black truffle. A great cigar once aged 5 years min. A sweetness on the nose with hints of licorice.  The box I received has been full bodied. High recommended and yes, worth the price.",4.5,timothyarchambault,9:
"May 19, 2015",La Gloria Cubana  Inmensos,"  It's a good cigar, but not exceptionally. I was expecting more. Md'Or 1,3,4 are better for me. 'll wait a few years and see how it changes. Box code MUR",3.5,kml,8:
"August 20, 2016",Fonseca  KDT Cadetes,"This is a tricky cigar. Although latter ones were not as good (less flavour and often tight), I tried one after an entire day at the beach and it was among the best cigars of my life (salt, tobacco and cedar) !!! Maybe the surroundings helped (beach, sun, no wind), but for sure it was amazing !",4.5,heinrich,42:
"January 9, 2013",Fonseca  KDT Cadetes,"  I agree with kalc: a wonderful woodsy smoke, very nice and down to earth, but at leasr eight or nine cigars had tight draw problems...Alas...",4.0,tantric,41:
"November 28, 2012",Fonseca  KDT Cadetes,"  What a pleasant surprise this little cigar is! A wonderful toasty, woody aroma with that typicle earthy Cuban undertone. Have smoked about 10 from this box and the consistency is excellent. Good draw, good burn and they always leave me wanting more.",4.5,yellowgrip,40:
"February 15, 2012",Fonseca  KDT Cadetes,"2010 boxes - when on song , is a mild smoke - woody, earthy, savoury, nutty. But often has tight draw problems. Also some samples are flat - just tobacco flavour. So consistency is an issue.",3.0,kalc,39:
"November 24, 2010",Fonseca  KDT Cadetes,"  MAR 2010 box, lovely tobacco with creamy cocoa, cedar and nuts flavour, much like Montecristo no.4 when on song or a milder Secretos. Unfortunately they are overly tightly rolled and half are virtually unsmokeable. When you consider the price, they might still be a bargain even if you have to chuck some away. 9 stars when rolled properly, 0-4 when plugged... how to rate it?",3.0,frenchkiwi,38:
"July 30, 2009",Diplomaticos  Diplomaticos No. 7,"  The wrapper of this more than 20 yo cigar is colorado-colored, very fine, a little bit shiny. The rolling seems to be perfect (and later on I can find a perfect draw).

The smell of decent oak wood and pure tobacco is very pleasant.

So, let's fire up that lil' baby. The first draws reveal a very intensive and strong taste. Wow... I hadn't expected it by a cigar of that age which is also said to be on the light side. Flavors of roasted nuts and coffee, wood, tobacco and leather are present from the very beginning. It starts with a beat of the drum! The combination is very well balanced and the flavors get more intensive and fade away in a very interesting interaction.

The second third is mainly characterized by woody and herbal components... sometimes a aroma of mushrooms joins.....

The last third shows what it really is: tobacco, pure tobacco. And that is the taste... old, pure tobacco... to be honest: that's what I would expect, 'cause in the end it is just a cigar.

The smoke was very thick, creamy... almost fat! The draw was perfect over the whole smoking time of 80 minutes, the burn-off was ruler-straight.

I'm happy that I opened the box. The cigar was a dream, is very tasty and good to smoke. I don't know how it will be in future if would rest still more years. I don't care about it and just enjoy the moment!",4.5,eldondo,2:
"September 7, 2009",Davidoff  Mille series 5000,"  Smoked one of these from 1985 the other night.  What a wonderful smoke.  Very light at the outset, a sweet and creamy, honey-like taste was delivered.  This maintained throughout in varying strengths, blending with other tastes as they developed.  Sometimes playing the lead role, while at other times taking a back seat, but it never did go away.  By an inch in I was detecting hints of spice such as ciniemon and mustard.  These gave was to notes of oakish hardwoods by 2 inches and rich dried fruit by 3-4 inches.  In the final inch the taste changed again, delivering a nice toasty finish.  A wonderful ending to a simply wonderful cigar.  This was certainly a cigar to remember, but alas, I have but 2 left!  :o(",5.0,knuck42,3:
"February 1, 2007",Davidoff  Mille series 5000,"Probably one of my favorite smokes in the Davidoff line.  While not as rich as the LaTour's or the Haut Briones these little babies perform with an amazing quality for such a small smoke.

Excellent flavors throughout that are uniquely Davidoff.",4.0,xxx,2:
"April 20, 2010",Davidoff  Tubos,"  My first foray into the world of cigars. I dont think I could selected a better cigar to initiate with. Mild yet robust. Flavorful yet not too overpowering. Made for a wonderfully calm, aromatic experience. I have stuck to these cigars ever since but am very keen to expand my horisons. I would recommend No. 2 Tubos to anyone, anytime!",4.5,naz,3:
"January 13, 2007",Davidoff  Tubos,Had one from 1985.  The smoke was very very smooth and had wonderful hints of citrus.  This is probably the only cigarI have had that has given that citrus flavor.  The wrapper was impeccable and the construction was flawless.  Truly one of a kind.,5.0,markf150,2:
"March 9, 2016",Hoyo de Monterrey  Le Hoyo du Maire,"  These are tiny, be warned but delicious and great to enjoy with a good friend who wants a toned down version of enjoying a great stogie...",5.0,stuffins,30:
"July 7, 2014",Hoyo de Monterrey  Le Hoyo du Maire,  A nice coffee cigar. The lack of ligero leaf makes it not be a proper cigar. But who cares if you light it up after lunch or breakfast. When smoked in winter (due to absence of places and opportunities) it reminds me with its delicate aromas of good cuban tobacco of the joy and pleasure that its bigger brothers and sisters will bring to me in the warm periods. No issues with burn and draw as suggested here after one box smoked.,4.0,healthminister,29:
"May 9, 2014",Hoyo de Monterrey  Le Hoyo du Maire, From one box I smoked 2 or 3 cigars. The rest of them unable to draw.,0.0,tei,28:
"January 13, 2013",Hoyo de Monterrey  Le Hoyo du Maire,"  little cigars with unexpected complexity...aged 3-4yrs hints of floral aroma throughout smoke, 1/3 onwards will enjoy shots of smooth mushroom &amp; leathery notes, finishing with chocolate biscuit sweetness after taste...this is simply awesome with glass of water. it will be very pleasing to slot this in after a good steak and coffee (and before wine). yummy..really yummy.",4.5,chuahcy,27:
"November 15, 2011",Hoyo de Monterrey  Le Hoyo du Maire,"A lovely and faithfull friend for small moments of calm reflexion, or retrospection during the day. Simply delightfull!... En passant...",4.5,edmont-dantes,26:
"May 13, 2010",Davidoff  No. 2,  Reviewer 8: This page is for reviews of the discontinued Cuban Davidoff cigar. They are rare but they exist still - some reviews wrongly discuss the modern Dom. Rep. cigars which are completely different things.,0.0,a-dyer,9:
"April 14, 2008",Davidoff  No. 2," I do not understand why these nowadays Dominican cigars are rated in these forums.

Davidoff left Cuba more than a decade ago.",0.0,olisiponense,8:
"April 11, 2008",Davidoff  No. 2,"Bought a few of these Davidoff No.2's at the duty free on the way to Italy. I was so excited to smoke them at the beach, but to be honest it wasnt anything special. It was bland and did not burn well. For the price I would rather buy a Monte Cristo No.4 or No.3",3.0,gdawg77,7:
"December 14, 2007",Davidoff  No. 2,"An excellent mild day-time smoke for those who want consistency and quality. Full flavour yet without any harshness this vitola offers a smoother and ""easier"" smoke than the Special R. Superb build quality I have yet to smoke a Davidoff with really bad burn/draw. Some have commented on this house creating cigars that are bland and middle-of-the-road. I agree that I would not reach for this after a Xmas dinner and would not pair it with my favourite Louis cognac. Yet I also would not be taking a Cohiba Sublime out when relaxing on the deck with a gin &amp; tonic at 3 in the afternoon. Match the smoke to the situation.",4.0,uncle,6:
"October 2, 2007",Davidoff  No. 2,Year's ago I paid too much for a poorly-stored one of these and had a disappointing smoke (too musty).  The other night however I was gifted one from '85 and it smoked like a DREAM!  THIS is what an aged classic is all about.  Smooth beyond belief and just perfect in every respect.  I'm now a believer!,5.0,shooter,5:
"August 4, 2016",Davidoff  No. 1,"  The Davidoff No.1 is a cigar that captivates me every time that I give it a puff. I am fortunate enough to remember the old Cuban-made No.1. Whilst most non-Cuban alternatives never really compare, I would say that the line has actually become a lot better since the move to the Dominican. Overall a wonderful cigar, a little mild but that's only what I expect from a Davidoff cigar. Bought from Havana House, who I would recommend to anyone by the way! http://www.havanahouse.co.uk/product-category/cigars/davidoff-cigars",4.0,apprentice-james,7:
"May 4, 2015",Davidoff  No. 1,"A great cigar.Bought a full box from Cgars London.
Enjoyed them fully and I wish I had saved some for now.

Goes great with a glass of Scotch pure bliss.",5.0,jose-mario,6:
"December 27, 2010",Davidoff  No. 1,  Got three from a cigar auction at Cgarsltd. Tried the first Christmas day. Perfect burn- slightly tight draw. Perfect construction. Very light aroma and taste- primarily traditional Davidoff flavor. Intensified during second half some. This was a 30 year old cigar which I justified paying the hefty  price - but overall was a disappointment due to subtleness.,4.0,neuticles,5:
"November 21, 2007",Davidoff  No. 1,"Recently smoked one of these from '81.  The draw was a bit tight which did detract from the overall enjoyment of the cigar.  Yet it was definately not without its merit.  Complex flavor profile that continualy changed.  Denoted honey, cream, hazelnut, light hints of espresso in the finish, even hardwood was present.  As noted, there was somethng of a draw issue.  Despite this it was a very enjoyable cigar due to the complexities offered in taste.  Certainly an expensive cigar, and only the individual smoker can decide whether the experience is worthy of the asking price or not, but whe compard to other cigars of similar age, I believe this one stacks up nicely irrespective of cost.",4.0,knuck42,3:
"February 11, 2014",Davidoff  Mille series 2000,"Nice and smooth smoke, with good draw and consistent burn.  Well balanced with a good build up of strength in the final 3rd.  Definitely a very good smoke for the money.",3.5,frenzy,5:
"November 23, 2010",Davidoff  Mille series 2000,"  A suprisingly complex smoke for Nicaraguan born cigar; this has a light, fragrant opening third which is reminiscent of breathing in deeply a sea-breeze, refreshing and the tiniest bit salty. This mellows out to deeper notes, including a touch of cedar and leather towards the end which a butter finish with a dash of pepper. The smoothest smoke out there...it took me totally by surprise and may well have established itself as my new favourite. Totally satisfying without ever being overwhelming, lasting around 45 minutes with a firm ask and razor sharp and flawless burn. I simply cannot sing its praises enough, and I'm a harsh judge of character!",5.0,thewiccaman,4:
"November 26, 2006",Davidoff  Mille series 2000,"Enjoyed my first Davidoff at Acqua e' Vino in Melbourne when Geoff recommended one from their tall humi. Unlit it had slightly more tooth than some better Cubans I have experienced (the wrapper had some prominent veins) and smelt strongly of the cedar in the 'dor. Nice, easy draw once lit and lots of soft, cool smoke. In fact, it almost felt as if it was slightly underpacked, reminiscent of R &amp; J, which I do not mind as I abhor a tight draw. Could not detect any of the grassiness usually attributable to this brand, in fact, it had a medium strength and a mellow mix of white pepper and some spice in the mouth.
Coupled with 3 fingers of Glenlivet and good friends it was a relaxing hour; not a stick to sit &amp; study with your tasting notes and pen in hand (I think we sometimes miss the point with cigars, good ones should never intrude into your contemplation or conversation).",3.5,uncle,2:
"May 29, 2008",Davidoff  Chateau Mouton Rothschild," Got one from an collector and shared it with an most intimate circle of seasoned smoking friends.
Apart from perfect construction, we were all struck by the elegance and subtlety of the cigar. 
One should not have expectations, and obviously this cigar is already ""aethereal"", almost expired.
The burning wrapper exhibited a very distinct roasted onion/ caramelized garlic smell I have found hallmark of vintage cigars.
Yet it was a very unique experience, the texture being still there, clean and fresh, and that really aethereal mineral (slate)/ faint wine-like bouquet and remains of nuttiness...
Truly subtle and decent, special and hard to appreciate nowadays. 
An experience so very different from younger Havannas with their strong earthiness - in no respect comparable to that.
All that said - I would never pay today's collector prices for this one...",0.0,hercule-poirot,2:
"September 27, 2007",Davidoff  Chateau Yquem,"Quite simply the finest vintage, Cuban Davidoff ever produced, including the Haut Brion, which I smoke and love. This is longer, fuller and has the aroma and tastes that make it inexpensive at any price...buy any and all you can at auction or from private collectors.",5.0,cigarloverjcv,2:
"March 18, 2012",Davidoff  Mille series 1000," Ilijat, just read this and it put a great smile on my face. A shame we may never get to burn this one, but there are plenty others out there. Enjoying a nice 99 SLR series ""A"" right now.
See you in the Cohiba dept later wreaking havoc! Cheers.",0.0,rich-golodner,11:
"December 21, 2011",Davidoff  Mille series 1000," Yeah brother,Cuban Davidoff is hard to find theese days since they left Cuba i think 1995 or so and it is Dominican tobacco now,wow me Columbus,but for the ones who dont knoiw. I guess it is called the real vintage now.
I guess i will see U in the Cohiba department to do more mess over there,lol.Wish you all the best!!!!!

",0.0,ilijat,10:
"November 30, 2011",Davidoff  Mille series 1000," illjat, did not see this until today. It must be a very good smoke, ""Exotic herbs with a hint of tobacco saltiness."" Sounds very tasty to me. Unfortunately I have no idea if these can be had by my merchant. I am going to inquire as some of the other guys are finding them. Will let everybody know regarding my success. Cheers!",0.0,rich-golodner,9:
"August 9, 2011",Davidoff  Mille series 1000,"  Rich Golodner the man and my friend Baobab.
I guess it is a good cigar.",1.0,ilijat,8:
"June 30, 2011",Davidoff  Mille series 1000, Five reviews and this stick is rated #1? Something seems off here.,0.0,rich-golodner,7:
"November 29, 2006",Davidoff  Chateau Lafite Rothschild,Smoked a 87 Lafite and all I have to say is pure magic. There is a flower in my mouth from the first smoke. This cigar was given to me by a very good friend and I smoke it blind without knowing the name. My first puff tell me that it is special unlike any cuban that I have smoked. Complex but alway on a flowery side for this smoke. An experience that is hard to discribe. You have to smoke it to understand the magic of this cigar. My friend wanted me to experience this cigar as he too had difficulty relating the experience.,5.0,pak,2:
"February 20, 2010",Davidoff  Chateau Latour,"  A gift from a generous friend, this cigar was very impressive. Full earthy flavor in a medium strength cigar. This cigar had been well stored. No ""old cigar taste"". My only previous Davidoff experience was a couple cardboard tasting #1s. Those had obviouslty expired, but the Latour still had vibrant flavor",4.5,bassman,4:
"May 29, 2009",Davidoff  Chateau Latour,"  I am halfway through the fragile stick of a 1988 Latour (a cigar which is as old as I am, interestingly enough).  This cigar, besides its obvious silky smoothness and muted earthy tones, is perhaps a little past its prime.  I don't know about other years or vintages with this cigar but perhaps its lost some of its personality through the decades.  On the other hand, the cigar is still satisfyingly rich and flavorful with notes of cedar and creamy, earthy tobacco.  Also, subtle strokes of exotic spice are occasionally detected, not unlike the no. 1 in this respect.  I also must concur with XXX on the leathery profile to this cigar as well, but once again a little muted and not quite as explosive as it must have been in its prime.  Overall, a surprisingly rich cigar for its age and full of some very opulent, seductive flavor profiles.  A+",4.0,griff86,3:
"February 1, 2007",Davidoff  Chateau Latour,"Much more complex than No. 1 or No. 2 the LaTour is an elegant smoke with a deeper flavor profile than some of the other Davi's.

Early 80's LaTours are excellent smokes packed with that unique Davi flavor with rich cream and light spice.  The ones I've had usually have background flavors of a leather/earth type profile.  Great smokes",4.0,xxx,2:
"July 17, 2009",Davidoff  Dom Perignon,"my gift from my friend who is a serious collector for my birthday this year and i must say although the flavors were too faint...the one i smoked was much past its time...it wasnt bad, i just expected much more from this cigar...i hate to give this cigar a 7 but it just didnt do it for me",3.5,sause2112,7:
"October 26, 2007",Davidoff  Dom Perignon,"Smoked one that I recieved in a split of a sealed box of 10, I got 1.. Went to the Calif coast for my 54th b'day. brought it with me, and OMG, what a smoke.  maybe past it's prime?, But still quite enjoyable. Nuances of cinnamon, honey , herbs , baking spices and more swirled and combined to keep my mouth awash in a series of flavor induced subtleties and assaults.
 burn and draw were no worries or problems. minimal draw effort resulted in great clouds of smoke.  What a treat.",5.0,bayouboy,6:
"July 4, 2007",Davidoff  Dom Perignon,"I have just smoked my first of these last weekend, a very generous birthday gift from a friend who has several boxes of these from the 1980s, and regret having to confess I was slightly underwhelmed - a case of disappointed over-expectation, no doubt, considering this Julieta's huge price and reputation. Although the draw, construction and burn were beyond reproach, I found the DP lacked the complex and seductive flavours displayed by the 1990s Montecristo A from my collection we smoked the same evening. I agree with habanohal that your money is probably better spent elsewhere - although not necessarily only on more recent cigars, since I've had some spectacular 20+ year olds.",3.5,winterbee,5:
"April 5, 2007",Davidoff  Dom Perignon,"I agree with Dereckq. I enjoyed my first Dom Perignon 20 years ago. Although expensive, I think it is a real legend and everyone who can afford it should try it.",5.0,i_michos,4:
